Index_column,id,cellid,start,end,phase,task,completion,HasNext,HasNextTask,Group_Number,GroupKey,Task_Group_Number,task_group_completion,MainColor,MaxGroupDate,MaxTaskGroupDate,MinGroupDate,MinTaskGroupDate,Media_Color
677,Prod 16Media 8,Prod 16-Media 8-10-2024,2024-03-03 00:00:00,2024-03-09 00:00:00,Prod 16,Media 8,9899,true,true,2,27,2,49495,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-25 00:00:00,#00964D
678,Prod 16Media 8,Prod 16-Media 8-11-2024,2024-03-10 00:00:00,2024-03-16 00:00:00,Prod 16,Media 8,9899,true,true,2,28,2,49495,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-25 00:00:00,#00964D
679,Prod 16Media 8,Prod 16-Media 8-12-2024,2024-03-17 00:00:00,2024-03-23 00:00:00,Prod 16,Media 8,9899,true,true,2,29,2,49495,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-25 00:00:00,#00964D
680,Prod 16Media 8,Prod 16-Media 8-13-2024,2024-03-24 00:00:00,2024-03-30 00:00:00,Prod 16,Media 8,9899,true,false,2,30,2,49495,#ed8b00,2024-11-10 00:00:00,2024-03-31 00:00:00,2024-01-28 00:00:00,2024-02-25 00:00:00,#00964D
681,Prod 16Media 7,Prod 16-Media 7-21-2024,2024-05-19 00:00:00,2024-05-25 00:00:00,Prod 16,Media 7,197112,true,true,2,38,4,593243,#ed8b00,2024-11-10 00:00:00,2024-06-16 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#82C17A
682,Prod 16Media 7,Prod 16-Media 7-22-2024,2024-05-26 00:00:00,2024-06-01 00:00:00,Prod 16,Media 7,144974,true,true,2,39,4,593243,#ed8b00,2024-11-10 00:00:00,2024-06-16 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#82C17A
683,Prod 16Media 7,Prod 16-Media 7-23-2024,2024-06-02 00:00:00,2024-06-08 00:00:00,Prod 16,Media 7,142260,true,true,2,40,4,593243,#ed8b00,2024-11-10 00:00:00,2024-06-16 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#82C17A
684,Prod 16Media 7,Prod 16-Media 7-24-2024,2024-06-09 00:00:00,2024-06-15 00:00:00,Prod 16,Media 7,108897,true,false,2,41,4,593243,#ed8b00,2024-11-10 00:00:00,2024-06-16 00:00:00,2024-01-28 00:00:00,2024-05-19 00:00:00,#82C17A
686,Prod 16Media 7,Prod 16-Media 7-26-2024,2024-06-23 00:00:00,2024-06-29 00:00:00,Prod 16,Media 7,83939,true,true,2,43,5,291695,#ed8b00,2024-11-10 00:00:00,2024-07-14 00:00:00,2024-01-28 00:00:00,2024-06-23 00:00:00,#82C17A
687,Prod 16Media 7,Prod 16-Media 7-27-2024,2024-06-30 00:00:00,2024-07-06 00:00:00,Prod 16,Media 7,96381,true,true,2,44,5,291695,#ed8b00,2024-11-10 00:00:00,2024-07-14 00:00:00,2024-01-28 00:00:00,2024-06-23 00:00:00,#82C17A
688,Prod 16Media 7,Prod 16-Media 7-28-2024,2024-07-07 00:00:00,2024-07-13 00:00:00,Prod 16,Media 7,111375,true,false,2,45,5,291695,#ed8b00,2024-11-10 00:00:00,2024-07-14 00:00:00,2024-01-28 00:00:00,2024-06-23 00:00:00,#82C17A
689,Prod 16Media 8,Prod 16-Media 8-23-2024,2024-06-02 00:00:00,2024-06-08 00:00:00,Prod 16,Media 8,9823,true,true,2,40,3,54448,#ed8b00,2024-11-10 00:00:00,2024-07-14 00:00:00,2024-01-28 00:00:00,2024-06-02 00:00:00,#00964D
690,Prod 16Media 8,Prod 16-Media 8-24-2024,2024-06-09 00:00:00,2024-06-15 00:00:00,Prod 16,Media 8,9823,true,true,2,41,3,54448,#ed8b00,2024-11-10 00:00:00,2024-07-14 00:00:00,2024-01-28 00:00:00,2024-06-02 00:00:00,#00964D
691,Prod 16Media 8,Prod 16-Media 8-25-2024,2024-06-16 00:00:00,2024-06-22 00:00:00,Prod 16,Media 8,9823,true,true,2,42,3,54448,#ed8b00,2024-11-10 00:00:00,2024-07-14 00:00:00,2024-01-28 00:00:00,2024-06-02 00:00:00,#00964D
692,Prod 16Media 8,Prod 16-Media 8-26-2024,2024-06-23 00:00:00,2024-06-29 00:00:00,Prod 16,Media 8,9823,true,true,2,43,3,54448,#ed8b00,2024-11-10 00:00:00,2024-07-14 00:00:00,2024-01-28 00:00:00,2024-06-02 00:00:00,#00964D
693,Prod 16Media 8,Prod 16-Media 8-27-2024,2024-06-30 00:00:00,2024-07-06 00:00:00,Prod 16,Media 8,7578,true,true,2,44,3,54448,#ed8b00,2024-11-10 00:00:00,2024-07-14 00:00:00,2024-01-28 00:00:00,2024-06-02 00:00:00,#00964D
694,Prod 16Media 8,Prod 16-Media 8-28-2024,2024-07-07 00:00:00,2024-07-13 00:00:00,Prod 16,Media 8,7578,true,false,2,45,3,54448,#ed8b00,2024-11-10 00:00:00,2024-07-14 00:00:00,2024-01-28 00:00:00,2024-06-02 00:00:00,#00964D
695,Prod 16Media 7,Prod 16-Media 7-37-2024,2024-09-08 00:00:00,2024-09-14 00:00:00,Prod 16,Media 7,212797,true,true,2,54,6,533172,#ed8b00,2024-11-10 00:00:00,2024-09-29 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#82C17A
696,Prod 16Media 7,Prod 16-Media 7-38-2024,2024-09-15 00:00:00,2024-09-21 00:00:00,Prod 16,Media 7,170618,true,true,2,55,6,533172,#ed8b00,2024-11-10 00:00:00,2024-09-29 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#82C17A
697,Prod 16Media 7,Prod 16-Media 7-39-2024,2024-09-22 00:00:00,2024-09-28 00:00:00,Prod 16,Media 7,149757,true,false,2,56,6,533172,#ed8b00,2024-11-10 00:00:00,2024-09-29 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#82C17A
698,Prod 16Media 7,Prod 16-Media 7-41-2024,2024-10-06 00:00:00,2024-10-12 00:00:00,Prod 16,Media 7,170637,true,true,2,58,7,327965,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-10-06 00:00:00,#82C17A
699,Prod 16Media 7,Prod 16-Media 7-42-2024,2024-10-13 00:00:00,2024-10-19 00:00:00,Prod 16,Media 7,157328,true,false,2,59,7,327965,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-10-06 00:00:00,#82C17A
700,Prod 16Media 8,Prod 16-Media 8-38-2024,2024-09-15 00:00:00,2024-09-21 00:00:00,Prod 16,Media 8,9904,true,true,2,55,4,49520,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-15 00:00:00,#00964D
701,Prod 16Media 8,Prod 16-Media 8-39-2024,2024-09-22 00:00:00,2024-09-28 00:00:00,Prod 16,Media 8,9904,true,true,2,56,4,49520,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-15 00:00:00,#00964D
702,Prod 16Media 8,Prod 16-Media 8-40-2024,2024-09-29 00:00:00,2024-10-05 00:00:00,Prod 16,Media 8,9904,true,true,2,57,4,49520,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-15 00:00:00,#00964D
703,Prod 16Media 8,Prod 16-Media 8-41-2024,2024-10-06 00:00:00,2024-10-12 00:00:00,Prod 16,Media 8,9904,true,true,2,58,4,49520,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-15 00:00:00,#00964D
704,Prod 16Media 8,Prod 16-Media 8-42-2024,2024-10-13 00:00:00,2024-10-19 00:00:00,Prod 16,Media 8,9904,true,false,2,59,4,49520,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-15 00:00:00,#00964D
705,Prod 16Media 12,Prod 16-Media 12-34-2024,2024-08-18 00:00:00,2024-08-24 00:00:00,Prod 16,Media 12,1068,true,true,2,51,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
706,Prod 16Media 12,Prod 16-Media 12-35-2024,2024-08-25 00:00:00,2024-08-31 00:00:00,Prod 16,Media 12,1147,true,true,2,52,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
707,Prod 16Media 12,Prod 16-Media 12-36-2024,2024-09-01 00:00:00,2024-09-07 00:00:00,Prod 16,Media 12,1196,true,true,2,53,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
708,Prod 16Media 12,Prod 16-Media 12-37-2024,2024-09-08 00:00:00,2024-09-14 00:00:00,Prod 16,Media 12,1187,true,true,2,54,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
709,Prod 16Media 12,Prod 16-Media 12-38-2024,2024-09-15 00:00:00,2024-09-21 00:00:00,Prod 16,Media 12,1140,true,true,2,55,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
710,Prod 16Media 12,Prod 16-Media 12-39-2024,2024-09-22 00:00:00,2024-09-28 00:00:00,Prod 16,Media 12,1119,true,true,2,56,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
711,Prod 16Media 12,Prod 16-Media 12-40-2024,2024-09-29 00:00:00,2024-10-05 00:00:00,Prod 16,Media 12,1038,true,true,2,57,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
712,Prod 16Media 12,Prod 16-Media 12-41-2024,2024-10-06 00:00:00,2024-10-12 00:00:00,Prod 16,Media 12,1032,true,true,2,58,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
713,Prod 16Media 12,Prod 16-Media 12-42-2024,2024-10-13 00:00:00,2024-10-19 00:00:00,Prod 16,Media 12,1036,true,true,2,59,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
714,Prod 16Media 12,Prod 16-Media 12-43-2024,2024-10-20 00:00:00,2024-10-26 00:00:00,Prod 16,Media 12,1016,true,true,2,60,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
715,Prod 16Media 12,Prod 16-Media 12-44-2024,2024-10-27 00:00:00,2024-11-02 00:00:00,Prod 16,Media 12,1014,true,true,2,61,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
716,Prod 16Media 12,Prod 16-Media 12-45-2024,2024-11-03 00:00:00,2024-11-09 00:00:00,Prod 16,Media 12,531,false,false,2,62,3,62989,#ed8b00,2024-11-10 00:00:00,2024-11-10 00:00:00,2024-01-28 00:00:00,2024-02-18 00:00:00,#6470CA
717,Prod 16Media 16,Prod 16-Media 16-37-2024,2024-09-08 00:00:00,2024-09-14 00:00:00,Prod 16,Media 16,3968,true,true,2,54,4,48629,#ed8b00,2024-11-10 00:00:00,2024-10-27 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#00738C
718,Prod 16Media 16,Prod 16-Media 16-38-2024,2024-09-15 00:00:00,2024-09-21 00:00:00,Prod 16,Media 16,10759,true,true,2,55,4,48629,#ed8b00,2024-11-10 00:00:00,2024-10-27 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#00738C
719,Prod 16Media 16,Prod 16-Media 16-39-2024,2024-09-22 00:00:00,2024-09-28 00:00:00,Prod 16,Media 16,8973,true,true,2,56,4,48629,#ed8b00,2024-11-10 00:00:00,2024-10-27 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#00738C
720,Prod 16Media 16,Prod 16-Media 16-40-2024,2024-09-29 00:00:00,2024-10-05 00:00:00,Prod 16,Media 16,7785,true,true,2,57,4,48629,#ed8b00,2024-11-10 00:00:00,2024-10-27 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#00738C
721,Prod 16Media 16,Prod 16-Media 16-41-2024,2024-10-06 00:00:00,2024-10-12 00:00:00,Prod 16,Media 16,8867,true,true,2,58,4,48629,#ed8b00,2024-11-10 00:00:00,2024-10-27 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#00738C
722,Prod 16Media 16,Prod 16-Media 16-42-2024,2024-10-13 00:00:00,2024-10-19 00:00:00,Prod 16,Media 16,7554,true,true,2,59,4,48629,#ed8b00,2024-11-10 00:00:00,2024-10-27 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#00738C
723,Prod 16Media 16,Prod 16-Media 16-43-2024,2024-10-20 00:00:00,2024-10-26 00:00:00,Prod 16,Media 16,723,true,false,2,60,4,48629,#ed8b00,2024-11-10 00:00:00,2024-10-27 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#00738C
724,Prod 16Media 14,Prod 16-Media 14-37-2024,2024-09-08 00:00:00,2024-09-14 00:00:00,Prod 16,Media 14,791,true,true,2,54,4,7100,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#1D436F
725,Prod 16Media 14,Prod 16-Media 14-38-2024,2024-09-15 00:00:00,2024-09-21 00:00:00,Prod 16,Media 14,1254,true,true,2,55,4,7100,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#1D436F
726,Prod 16Media 14,Prod 16-Media 14-39-2024,2024-09-22 00:00:00,2024-09-28 00:00:00,Prod 16,Media 14,1598,true,true,2,56,4,7100,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#1D436F
727,Prod 16Media 14,Prod 16-Media 14-40-2024,2024-09-29 00:00:00,2024-10-05 00:00:00,Prod 16,Media 14,1553,true,true,2,57,4,7100,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#1D436F
728,Prod 16Media 14,Prod 16-Media 14-41-2024,2024-10-06 00:00:00,2024-10-12 00:00:00,Prod 16,Media 14,1075,true,true,2,58,4,7100,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#1D436F
729,Prod 16Media 14,Prod 16-Media 14-42-2024,2024-10-13 00:00:00,2024-10-19 00:00:00,Prod 16,Media 14,829,true,false,2,59,4,7100,#ed8b00,2024-11-10 00:00:00,2024-10-20 00:00:00,2024-01-28 00:00:00,2024-09-08 00:00:00,#1D436F
